source	target	interactiontype
ENSMUSG00000000567	ENSMUSG00000032017	TF-TG
ENSMUSG00000000567	ENSMUSG00000032018	TF-TG
ENSMUSG00000000567	ENSMUSG00000032202	TF-TG
ENSMUSG00000000567	ENSMUSG00000032238	TF-TG
ENSMUSG00000000567	ENSMUSG00000032245	TF-TG
ENSMUSG00000000567	ENSMUSG00000032294	TF-TG
ENSMUSG00000000567	ENSMUSG00000032314	TF-TG
ENSMUSG00000000567	ENSMUSG00000032338	TF-TG
ENSMUSG00000000567	ENSMUSG00000032356	TF-TG
ENSMUSG00000000567	ENSMUSG00000032358	TF-TG
ENSMUSG00000000567	ENSMUSG00000032373	TF-TG
ENSMUSG00000000567	ENSMUSG00000032411	TF-TG
ENSMUSG00000000567	ENSMUSG00000032417	TF-TG
ENSMUSG00000000567	ENSMUSG00000032502	TF-TG
ENSMUSG00000000567	ENSMUSG00000032528	TF-TG
ENSMUSG00000000567	ENSMUSG00000032531	TF-TG
ENSMUSG00000000567	ENSMUSG00000032561	TF-TG
ENSMUSG00000000567	ENSMUSG00000032656	TF-TG
ENSMUSG00000000567	ENSMUSG00000032666	TF-TG
ENSMUSG00000000567	ENSMUSG00000032733	TF-TG
ENSMUSG00000000567	ENSMUSG00000032740	TF-TG
ENSMUSG00000000567	ENSMUSG00000032754	TF-TG
ENSMUSG00000000567	ENSMUSG00000032783	TF-TG
ENSMUSG00000000567	ENSMUSG00000032849	TF-TG
ENSMUSG00000000567	ENSMUSG00000032852	TF-TG
ENSMUSG00000000567	ENSMUSG00000032854	TF-TG
ENSMUSG00000000567	ENSMUSG00000032883	TF-TG
ENSMUSG00000000567	ENSMUSG00000032965	TF-TG
ENSMUSG00000000567	ENSMUSG00000032978	TF-TG
ENSMUSG00000000567	ENSMUSG00000033033	TF-TG
ENSMUSG00000000567	ENSMUSG00000033105	TF-TG
ENSMUSG00000000567	ENSMUSG00000033152	TF-TG
ENSMUSG00000000567	ENSMUSG00000033161	TF-TG
ENSMUSG00000000567	ENSMUSG00000033209	TF-TG
ENSMUSG00000000567	ENSMUSG00000033256	TF-TG
ENSMUSG00000000567	ENSMUSG00000033287	TF-TG
ENSMUSG00000000567	ENSMUSG00000033318	TF-TG
ENSMUSG00000000567	ENSMUSG00000033379	TF-TG
ENSMUSG00000000567	ENSMUSG00000033491	TF-TG
ENSMUSG00000000567	ENSMUSG00000033530	TF-TG
ENSMUSG00000000567	ENSMUSG00000033685	TF-TG
ENSMUSG00000000567	ENSMUSG00000033705	TF-TG
ENSMUSG00000000567	ENSMUSG00000033717	TF-TG
ENSMUSG00000000567	ENSMUSG00000033740	TF-TG
ENSMUSG00000000567	ENSMUSG00000033871	TF-TG
ENSMUSG00000000567	ENSMUSG00000033900	TF-TG
ENSMUSG00000000567	ENSMUSG00000033952	TF-TG
ENSMUSG00000000567	ENSMUSG00000034006	TF-TG
ENSMUSG00000000567	ENSMUSG00000034116	TF-TG
ENSMUSG00000000567	ENSMUSG00000034227	TF-TG
ENSMUSG00000000567	ENSMUSG00000034265	TF-TG
ENSMUSG00000000567	ENSMUSG00000034285	TF-TG
ENSMUSG00000000567	ENSMUSG00000034413	TF-TG
ENSMUSG00000000567	ENSMUSG00000034472	TF-TG
ENSMUSG00000000567	ENSMUSG00000034538	TF-TG
ENSMUSG00000000567	ENSMUSG00000034573	TF-TG
ENSMUSG00000000567	ENSMUSG00000034634	TF-TG
ENSMUSG00000000567	ENSMUSG00000034684	TF-TG
ENSMUSG00000000567	ENSMUSG00000034773	TF-TG
ENSMUSG00000000567	ENSMUSG00000034781	TF-TG
ENSMUSG00000000567	ENSMUSG00000034981	TF-TG
ENSMUSG00000000567	ENSMUSG00000035095	TF-TG
ENSMUSG00000000567	ENSMUSG00000035105	TF-TG
ENSMUSG00000000567	ENSMUSG00000035107	TF-TG
ENSMUSG00000000567	ENSMUSG00000035158	TF-TG
ENSMUSG00000000567	ENSMUSG00000035164	TF-TG
ENSMUSG00000000567	ENSMUSG00000035181	TF-TG
ENSMUSG00000000567	ENSMUSG00000035235	TF-TG
ENSMUSG00000000567	ENSMUSG00000035279	TF-TG
ENSMUSG00000000567	ENSMUSG00000035357	TF-TG
ENSMUSG00000000567	ENSMUSG00000035431	TF-TG
ENSMUSG00000000567	ENSMUSG00000035441	TF-TG
ENSMUSG00000000567	ENSMUSG00000035504	TF-TG
ENSMUSG00000000567	ENSMUSG00000035506	TF-TG
ENSMUSG00000000567	ENSMUSG00000035642	TF-TG
ENSMUSG00000000567	ENSMUSG00000035683	TF-TG
ENSMUSG00000000567	ENSMUSG00000035722	TF-TG
ENSMUSG00000000567	ENSMUSG00000035849	TF-TG
ENSMUSG00000000567	ENSMUSG00000035900	TF-TG
ENSMUSG00000000567	ENSMUSG00000035901	TF-TG
ENSMUSG00000000567	ENSMUSG00000036036	TF-TG
ENSMUSG00000000567	ENSMUSG00000036067	TF-TG
ENSMUSG00000000567	ENSMUSG00000036599	TF-TG
ENSMUSG00000000567	ENSMUSG00000036667	TF-TG
ENSMUSG00000000567	ENSMUSG00000036745	TF-TG
ENSMUSG00000000567	ENSMUSG00000036832	TF-TG
ENSMUSG00000000567	ENSMUSG00000036863	TF-TG
ENSMUSG00000000567	ENSMUSG00000036875	TF-TG
ENSMUSG00000000567	ENSMUSG00000036887	TF-TG
ENSMUSG00000000567	ENSMUSG00000036912	TF-TG
ENSMUSG00000000567	ENSMUSG00000036915	TF-TG
ENSMUSG00000000567	ENSMUSG00000036989	TF-TG
ENSMUSG00000000567	ENSMUSG00000037005	TF-TG
ENSMUSG00000000567	ENSMUSG00000037071	TF-TG
ENSMUSG00000000567	ENSMUSG00000037169	TF-TG
ENSMUSG00000000567	ENSMUSG00000037217	TF-TG
ENSMUSG00000000567	ENSMUSG00000037235	TF-TG
ENSMUSG00000000567	ENSMUSG00000037379	TF-TG
ENSMUSG00000000567	ENSMUSG00000037386	TF-TG
ENSMUSG00000000567	ENSMUSG00000037405	TF-TG
ENSMUSG00000000567	ENSMUSG00000037428	TF-TG
ENSMUSG00000000567	ENSMUSG00000037440	TF-TG
ENSMUSG00000000567	ENSMUSG00000037447	TF-TG
ENSMUSG00000000567	ENSMUSG00000037509	TF-TG
ENSMUSG00000000567	ENSMUSG00000037579	TF-TG
ENSMUSG00000000567	ENSMUSG00000037594	TF-TG
ENSMUSG00000000567	ENSMUSG00000037606	TF-TG
ENSMUSG00000000567	ENSMUSG00000037621	TF-TG
ENSMUSG00000000567	ENSMUSG00000037624	TF-TG
ENSMUSG00000000567	ENSMUSG00000037628	TF-TG
ENSMUSG00000000567	ENSMUSG00000037664	TF-TG
ENSMUSG00000000567	ENSMUSG00000037679	TF-TG
ENSMUSG00000000567	ENSMUSG00000037686	TF-TG
ENSMUSG00000000567	ENSMUSG00000037712	TF-TG
ENSMUSG00000000567	ENSMUSG00000037784	TF-TG
ENSMUSG00000000567	ENSMUSG00000037820	TF-TG
ENSMUSG00000000567	ENSMUSG00000037852	TF-TG
ENSMUSG00000000567	ENSMUSG00000037855	TF-TG
ENSMUSG00000000567	ENSMUSG00000037946	TF-TG
ENSMUSG00000000567	ENSMUSG00000037972	TF-TG
ENSMUSG00000000567	ENSMUSG00000037991	TF-TG
ENSMUSG00000000567	ENSMUSG00000038175	TF-TG
ENSMUSG00000000567	ENSMUSG00000038305	TF-TG
ENSMUSG00000000567	ENSMUSG00000038312	TF-TG
ENSMUSG00000000567	ENSMUSG00000038319	TF-TG
ENSMUSG00000000567	ENSMUSG00000038349	TF-TG
ENSMUSG00000000567	ENSMUSG00000038354	TF-TG
ENSMUSG00000000567	ENSMUSG00000038379	TF-TG
ENSMUSG00000000567	ENSMUSG00000038451	TF-TG
ENSMUSG00000000567	ENSMUSG00000038456	TF-TG
ENSMUSG00000000567	ENSMUSG00000038560	TF-TG
ENSMUSG00000000567	ENSMUSG00000038599	TF-TG
ENSMUSG00000000567	ENSMUSG00000038602	TF-TG
ENSMUSG00000000567	ENSMUSG00000038644	TF-TG
ENSMUSG00000000567	ENSMUSG00000038777	TF-TG
ENSMUSG00000000567	ENSMUSG00000038879	TF-TG
ENSMUSG00000000567	ENSMUSG00000038884	TF-TG
ENSMUSG00000000567	ENSMUSG00000038984	TF-TG
ENSMUSG00000000567	ENSMUSG00000039004	TF-TG
ENSMUSG00000000567	ENSMUSG00000039013	TF-TG
ENSMUSG00000000567	ENSMUSG00000039050	TF-TG
ENSMUSG00000000567	ENSMUSG00000039059	TF-TG
ENSMUSG00000000567	ENSMUSG00000039087	TF-TG
ENSMUSG00000000567	ENSMUSG00000039126	TF-TG
ENSMUSG00000000567	ENSMUSG00000039145	TF-TG
ENSMUSG00000000567	ENSMUSG00000039168	TF-TG
ENSMUSG00000000567	ENSMUSG00000039270	TF-TG
ENSMUSG00000000567	ENSMUSG00000039304	TF-TG
ENSMUSG00000000567	ENSMUSG00000039396	TF-TG
ENSMUSG00000000567	ENSMUSG00000039470	TF-TG
ENSMUSG00000000567	ENSMUSG00000039683	TF-TG
ENSMUSG00000000567	ENSMUSG00000039740	TF-TG
ENSMUSG00000000567	ENSMUSG00000039809	TF-TG
ENSMUSG00000000567	ENSMUSG00000039813	TF-TG
ENSMUSG00000000567	ENSMUSG00000039814	TF-TG
ENSMUSG00000000567	ENSMUSG00000039911	TF-TG
ENSMUSG00000000567	ENSMUSG00000040084	TF-TG
ENSMUSG00000000567	ENSMUSG00000040170	TF-TG
ENSMUSG00000000567	ENSMUSG00000040209	TF-TG
ENSMUSG00000000567	ENSMUSG00000040249	TF-TG
ENSMUSG00000000567	ENSMUSG00000040276	TF-TG
ENSMUSG00000000567	ENSMUSG00000040280	TF-TG
ENSMUSG00000000567	ENSMUSG00000040351	TF-TG
ENSMUSG00000000567	ENSMUSG00000040389	TF-TG
ENSMUSG00000000567	ENSMUSG00000040430	TF-TG
ENSMUSG00000000567	ENSMUSG00000040433	TF-TG
ENSMUSG00000000567	ENSMUSG00000040447	TF-TG
ENSMUSG00000000567	ENSMUSG00000040462	TF-TG
ENSMUSG00000000567	ENSMUSG00000040495	TF-TG
ENSMUSG00000000567	ENSMUSG00000040631	TF-TG
ENSMUSG00000000567	ENSMUSG00000040663	TF-TG
ENSMUSG00000000567	ENSMUSG00000040852	TF-TG
ENSMUSG00000000567	ENSMUSG00000040918	TF-TG
ENSMUSG00000000567	ENSMUSG00000040972	TF-TG
ENSMUSG00000000567	ENSMUSG00000041025	TF-TG
ENSMUSG00000000567	ENSMUSG00000041040	TF-TG
ENSMUSG00000000567	ENSMUSG00000041058	TF-TG
ENSMUSG00000000567	ENSMUSG00000041064	TF-TG
ENSMUSG00000000567	ENSMUSG00000041075	TF-TG
ENSMUSG00000000567	ENSMUSG00000041096	TF-TG
ENSMUSG00000000567	ENSMUSG00000041120	TF-TG
ENSMUSG00000000567	ENSMUSG00000041126	TF-TG
ENSMUSG00000000567	ENSMUSG00000041143	TF-TG
ENSMUSG00000000567	ENSMUSG00000041193	TF-TG
ENSMUSG00000000567	ENSMUSG00000041219	TF-TG
ENSMUSG00000000567	ENSMUSG00000041268	TF-TG
ENSMUSG00000000567	ENSMUSG00000041431	TF-TG
ENSMUSG00000000567	ENSMUSG00000041548	TF-TG
ENSMUSG00000000567	ENSMUSG00000041570	TF-TG
ENSMUSG00000000567	ENSMUSG00000041609	TF-TG
ENSMUSG00000000567	ENSMUSG00000041632	TF-TG
ENSMUSG00000000567	ENSMUSG00000041733	TF-TG
ENSMUSG00000000567	ENSMUSG00000041889	TF-TG
ENSMUSG00000000567	ENSMUSG00000041930	TF-TG
ENSMUSG00000000567	ENSMUSG00000042035	TF-TG
ENSMUSG00000000567	ENSMUSG00000042042	TF-TG
ENSMUSG00000000567	ENSMUSG00000042096	TF-TG
ENSMUSG00000000567	ENSMUSG00000042099	TF-TG
ENSMUSG00000000567	ENSMUSG00000042109	TF-TG
ENSMUSG00000000567	ENSMUSG00000042115	TF-TG
ENSMUSG00000000567	ENSMUSG00000042213	TF-TG
ENSMUSG00000000567	ENSMUSG00000042258	TF-TG
ENSMUSG00000000567	ENSMUSG00000042303	TF-TG
ENSMUSG00000000567	ENSMUSG00000042306	TF-TG
ENSMUSG00000000567	ENSMUSG00000042333	TF-TG
ENSMUSG00000000567	ENSMUSG00000042359	TF-TG
ENSMUSG00000000567	ENSMUSG00000042429	TF-TG
ENSMUSG00000000567	ENSMUSG00000042564	TF-TG
ENSMUSG00000000567	ENSMUSG00000042607	TF-TG
ENSMUSG00000000567	ENSMUSG00000042675	TF-TG
ENSMUSG00000000567	ENSMUSG00000042734	TF-TG
ENSMUSG00000000567	ENSMUSG00000042763	TF-TG
ENSMUSG00000000567	ENSMUSG00000043068	TF-TG
ENSMUSG00000000567	ENSMUSG00000043154	TF-TG
ENSMUSG00000000567	ENSMUSG00000043419	TF-TG
ENSMUSG00000000567	ENSMUSG00000043518	TF-TG
ENSMUSG00000000567	ENSMUSG00000043542	TF-TG
ENSMUSG00000000567	ENSMUSG00000044072	TF-TG
ENSMUSG00000000567	ENSMUSG00000044201	TF-TG
ENSMUSG00000000567	ENSMUSG00000044244	TF-TG
ENSMUSG00000000567	ENSMUSG00000044254	TF-TG
ENSMUSG00000000567	ENSMUSG00000044312	TF-TG
ENSMUSG00000000567	ENSMUSG00000044461	TF-TG
ENSMUSG00000000567	ENSMUSG00000044468	TF-TG
ENSMUSG00000000567	ENSMUSG00000044548	TF-TG
ENSMUSG00000000567	ENSMUSG00000044646	TF-TG
ENSMUSG00000000567	ENSMUSG00000044674	TF-TG
ENSMUSG00000000567	ENSMUSG00000044748	TF-TG
ENSMUSG00000000567	ENSMUSG00000045027	TF-TG
ENSMUSG00000000567	ENSMUSG00000045094	TF-TG
ENSMUSG00000000567	ENSMUSG00000045215	TF-TG
ENSMUSG00000000567	ENSMUSG00000045294	TF-TG
ENSMUSG00000000567	ENSMUSG00000045349	TF-TG
ENSMUSG00000000567	ENSMUSG00000045382	TF-TG
ENSMUSG00000000567	ENSMUSG00000045441	TF-TG
ENSMUSG00000000567	ENSMUSG00000045629	TF-TG
ENSMUSG00000000567	ENSMUSG00000045790	TF-TG
ENSMUSG00000000567	ENSMUSG00000045896	TF-TG
ENSMUSG00000000567	ENSMUSG00000046058	TF-TG
ENSMUSG00000000567	ENSMUSG00000046070	TF-TG
ENSMUSG00000000567	ENSMUSG00000046093	TF-TG
ENSMUSG00000000567	ENSMUSG00000046215	TF-TG
ENSMUSG00000000567	ENSMUSG00000046223	TF-TG
ENSMUSG00000000567	ENSMUSG00000046242	TF-TG
ENSMUSG00000000567	ENSMUSG00000046402	TF-TG
ENSMUSG00000000567	ENSMUSG00000046546	TF-TG
ENSMUSG00000000567	ENSMUSG00000046550	TF-TG
ENSMUSG00000000567	ENSMUSG00000046591	TF-TG
ENSMUSG00000000567	ENSMUSG00000046668	TF-TG
ENSMUSG00000000567	ENSMUSG00000046711	TF-TG
ENSMUSG00000000567	ENSMUSG00000046814	TF-TG
ENSMUSG00000000567	ENSMUSG00000046826	TF-TG
ENSMUSG00000000567	ENSMUSG00000047139	TF-TG
ENSMUSG00000000567	ENSMUSG00000047205	TF-TG
ENSMUSG00000000567	ENSMUSG00000047221	TF-TG
ENSMUSG00000000567	ENSMUSG00000047507	TF-TG
ENSMUSG00000000567	ENSMUSG00000047534	TF-TG
ENSMUSG00000000567	ENSMUSG00000047747	TF-TG
ENSMUSG00000000567	ENSMUSG00000047797	TF-TG
ENSMUSG00000000567	ENSMUSG00000047907	TF-TG
ENSMUSG00000000567	ENSMUSG00000047945	TF-TG
ENSMUSG00000000567	ENSMUSG00000047976	TF-TG
ENSMUSG00000000567	ENSMUSG00000048058	TF-TG
ENSMUSG00000000567	ENSMUSG00000048217	TF-TG
ENSMUSG00000000567	ENSMUSG00000048349	TF-TG
ENSMUSG00000000567	ENSMUSG00000048376	TF-TG
ENSMUSG00000000567	ENSMUSG00000048440	TF-TG
ENSMUSG00000000567	ENSMUSG00000048450	TF-TG
ENSMUSG00000000567	ENSMUSG00000048458	TF-TG
ENSMUSG00000000567	ENSMUSG00000048612	TF-TG
ENSMUSG00000000567	ENSMUSG00000048644	TF-TG
ENSMUSG00000000567	ENSMUSG00000048965	TF-TG
ENSMUSG00000000567	ENSMUSG00000048970	TF-TG
ENSMUSG00000000567	ENSMUSG00000049038	TF-TG
ENSMUSG00000000567	ENSMUSG00000049184	TF-TG
ENSMUSG00000000567	ENSMUSG00000049288	TF-TG
ENSMUSG00000000567	ENSMUSG00000049493	TF-TG
ENSMUSG00000000567	ENSMUSG00000049536	TF-TG
ENSMUSG00000000567	ENSMUSG00000049551	TF-TG
ENSMUSG00000000567	ENSMUSG00000049580	TF-TG
ENSMUSG00000000567	ENSMUSG00000049588	TF-TG
ENSMUSG00000000567	ENSMUSG00000049690	TF-TG
ENSMUSG00000000567	ENSMUSG00000049723	TF-TG
ENSMUSG00000000567	ENSMUSG00000049866	TF-TG
ENSMUSG00000000567	ENSMUSG00000049878	TF-TG
ENSMUSG00000000567	ENSMUSG00000050064	TF-TG
ENSMUSG00000000567	ENSMUSG00000050132	TF-TG
ENSMUSG00000000567	ENSMUSG00000050148	TF-TG
ENSMUSG00000000567	ENSMUSG00000050323	TF-TG
ENSMUSG00000000567	ENSMUSG00000050335	TF-TG
ENSMUSG00000000567	ENSMUSG00000050677	TF-TG
ENSMUSG00000000567	ENSMUSG00000050721	TF-TG
ENSMUSG00000000567	ENSMUSG00000050737	TF-TG
ENSMUSG00000000567	ENSMUSG00000050777	TF-TG
ENSMUSG00000000567	ENSMUSG00000050953	TF-TG
ENSMUSG00000000567	ENSMUSG00000051076	TF-TG
ENSMUSG00000000567	ENSMUSG00000051343	TF-TG
ENSMUSG00000000567	ENSMUSG00000051359	TF-TG
ENSMUSG00000000567	ENSMUSG00000051727	TF-TG
ENSMUSG00000000567	ENSMUSG00000051977	TF-TG
ENSMUSG00000000567	ENSMUSG00000051980	TF-TG
ENSMUSG00000000567	ENSMUSG00000052087	TF-TG
ENSMUSG00000000567	ENSMUSG00000052105	TF-TG
ENSMUSG00000000567	ENSMUSG00000052135	TF-TG
ENSMUSG00000000567	ENSMUSG00000052392	TF-TG
ENSMUSG00000000567	ENSMUSG00000052560	TF-TG
ENSMUSG00000000567	ENSMUSG00000052921	TF-TG
ENSMUSG00000000567	ENSMUSG00000053007	TF-TG
ENSMUSG00000000567	ENSMUSG00000053046	TF-TG
ENSMUSG00000000567	ENSMUSG00000053054	TF-TG
ENSMUSG00000000567	ENSMUSG00000053080	TF-TG
ENSMUSG00000000567	ENSMUSG00000053199	TF-TG
ENSMUSG00000000567	ENSMUSG00000053317	TF-TG
ENSMUSG00000000567	ENSMUSG00000053334	TF-TG
ENSMUSG00000000567	ENSMUSG00000053460	TF-TG
ENSMUSG00000000567	ENSMUSG00000053470	TF-TG
ENSMUSG00000000567	ENSMUSG00000053580	TF-TG
ENSMUSG00000000567	ENSMUSG00000053702	TF-TG
ENSMUSG00000000567	ENSMUSG00000053765	TF-TG
ENSMUSG00000000567	ENSMUSG00000053768	TF-TG
ENSMUSG00000000567	ENSMUSG00000053783	TF-TG
ENSMUSG00000000567	ENSMUSG00000053846	TF-TG
ENSMUSG00000000567	ENSMUSG00000054150	TF-TG
ENSMUSG00000000567	ENSMUSG00000054342	TF-TG
ENSMUSG00000000567	ENSMUSG00000054474	TF-TG
ENSMUSG00000000567	ENSMUSG00000054582	TF-TG
ENSMUSG00000000567	ENSMUSG00000054717	TF-TG
ENSMUSG00000000567	ENSMUSG00000054764	TF-TG
ENSMUSG00000000567	ENSMUSG00000054793	TF-TG
ENSMUSG00000000567	ENSMUSG00000054855	TF-TG
ENSMUSG00000000567	ENSMUSG00000054893	TF-TG
ENSMUSG00000000567	ENSMUSG00000054967	TF-TG
ENSMUSG00000000567	ENSMUSG00000055150	TF-TG
ENSMUSG00000000567	ENSMUSG00000055733	TF-TG
ENSMUSG00000000567	ENSMUSG00000055745	TF-TG
ENSMUSG00000000567	ENSMUSG00000055809	TF-TG
ENSMUSG00000000567	ENSMUSG00000055862	TF-TG
ENSMUSG00000000567	ENSMUSG00000055963	TF-TG
ENSMUSG00000000567	ENSMUSG00000055980	TF-TG
ENSMUSG00000000567	ENSMUSG00000056069	TF-TG
ENSMUSG00000000567	ENSMUSG00000056185	TF-TG
ENSMUSG00000000567	ENSMUSG00000056529	TF-TG
ENSMUSG00000000567	ENSMUSG00000056531	TF-TG
ENSMUSG00000000567	ENSMUSG00000056632	TF-TG
ENSMUSG00000000567	ENSMUSG00000056737	TF-TG
ENSMUSG00000000567	ENSMUSG00000056832	TF-TG
ENSMUSG00000000567	ENSMUSG00000056895	TF-TG
ENSMUSG00000000567	ENSMUSG00000057092	TF-TG
ENSMUSG00000000567	ENSMUSG00000057335	TF-TG
ENSMUSG00000000567	ENSMUSG00000057604	TF-TG
ENSMUSG00000000567	ENSMUSG00000057719	TF-TG
ENSMUSG00000000567	ENSMUSG00000058070	TF-TG
ENSMUSG00000000567	ENSMUSG00000058145	TF-TG
ENSMUSG00000000567	ENSMUSG00000058290	TF-TG
ENSMUSG00000000567	ENSMUSG00000058454	TF-TG
ENSMUSG00000000567	ENSMUSG00000058672	TF-TG
ENSMUSG00000000567	ENSMUSG00000058975	TF-TG
ENSMUSG00000000567	ENSMUSG00000059013	TF-TG
ENSMUSG00000000567	ENSMUSG00000059401	TF-TG
ENSMUSG00000000567	ENSMUSG00000059412	TF-TG
ENSMUSG00000000567	ENSMUSG00000059493	TF-TG
ENSMUSG00000000567	ENSMUSG00000059540	TF-TG
ENSMUSG00000000567	ENSMUSG00000059743	TF-TG
ENSMUSG00000000567	ENSMUSG00000059824	TF-TG
ENSMUSG00000000567	ENSMUSG00000059970	TF-TG
ENSMUSG00000000567	ENSMUSG00000059991	TF-TG
ENSMUSG00000000567	ENSMUSG00000060176	TF-TG
ENSMUSG00000000567	ENSMUSG00000060301	TF-TG
ENSMUSG00000000567	ENSMUSG00000060397	TF-TG
ENSMUSG00000000567	ENSMUSG00000060487	TF-TG
ENSMUSG00000000567	ENSMUSG00000060733	TF-TG
ENSMUSG00000000567	ENSMUSG00000060962	TF-TG
ENSMUSG00000000567	ENSMUSG00000061397	TF-TG
ENSMUSG00000000567	ENSMUSG00000061531	TF-TG
ENSMUSG00000000567	ENSMUSG00000061578	TF-TG
ENSMUSG00000000567	ENSMUSG00000061607	TF-TG
ENSMUSG00000000567	ENSMUSG00000062070	TF-TG
ENSMUSG00000000567	ENSMUSG00000062078	TF-TG
ENSMUSG00000000567	ENSMUSG00000062248	TF-TG
ENSMUSG00000000567	ENSMUSG00000062252	TF-TG
ENSMUSG00000000567	ENSMUSG00000062683	TF-TG
ENSMUSG00000000567	ENSMUSG00000062908	TF-TG
ENSMUSG00000000567	ENSMUSG00000063229	TF-TG
ENSMUSG00000000567	ENSMUSG00000063524	TF-TG
ENSMUSG00000000567	ENSMUSG00000063531	TF-TG
ENSMUSG00000000567	ENSMUSG00000063727	TF-TG
ENSMUSG00000000567	ENSMUSG00000063767	TF-TG
ENSMUSG00000000567	ENSMUSG00000064090	TF-TG
ENSMUSG00000000567	ENSMUSG00000064202	TF-TG
ENSMUSG00000000567	ENSMUSG00000064215	TF-TG
ENSMUSG00000000567	ENSMUSG00000064246	TF-TG
ENSMUSG00000000567	ENSMUSG00000064247	TF-TG
ENSMUSG00000000567	ENSMUSG00000064262	TF-TG
ENSMUSG00000000567	ENSMUSG00000065952	TF-TG
ENSMUSG00000000567	ENSMUSG00000066026	TF-TG
ENSMUSG00000000567	ENSMUSG00000066720	TF-TG
ENSMUSG00000000567	ENSMUSG00000067006	TF-TG
ENSMUSG00000000567	ENSMUSG00000067279	TF-TG
ENSMUSG00000000567	ENSMUSG00000067924	TF-TG
ENSMUSG00000000567	ENSMUSG00000068196	TF-TG
ENSMUSG00000000567	ENSMUSG00000068270	TF-TG
ENSMUSG00000000567	ENSMUSG00000068617	TF-TG
ENSMUSG00000000567	ENSMUSG00000068699	TF-TG
ENSMUSG00000000567	ENSMUSG00000068735	TF-TG
ENSMUSG00000000567	ENSMUSG00000068742	TF-TG
ENSMUSG00000000567	ENSMUSG00000069114	TF-TG
ENSMUSG00000000567	ENSMUSG00000069170	TF-TG
ENSMUSG00000000567	ENSMUSG00000069255	TF-TG
ENSMUSG00000000567	ENSMUSG00000069793	TF-TG
ENSMUSG00000000567	ENSMUSG00000069814	TF-TG
ENSMUSG00000000567	ENSMUSG00000070407	TF-TG
ENSMUSG00000000567	ENSMUSG00000070687	TF-TG
ENSMUSG00000000567	ENSMUSG00000070733	TF-TG
ENSMUSG00000000567	ENSMUSG00000070777	TF-TG
ENSMUSG00000000567	ENSMUSG00000070867	TF-TG
ENSMUSG00000000567	ENSMUSG00000071226	TF-TG
ENSMUSG00000000567	ENSMUSG00000071506	TF-TG
ENSMUSG00000000567	ENSMUSG00000071537	TF-TG
ENSMUSG00000000567	ENSMUSG00000071553	TF-TG
ENSMUSG00000000567	ENSMUSG00000071847	TF-TG
ENSMUSG00000000567	ENSMUSG00000072115	TF-TG
ENSMUSG00000000567	ENSMUSG00000072214	TF-TG
ENSMUSG00000000567	ENSMUSG00000072623	TF-TG
ENSMUSG00000000567	ENSMUSG00000072812	TF-TG
ENSMUSG00000000567	ENSMUSG00000072946	TF-TG
ENSMUSG00000000567	ENSMUSG00000072949	TF-TG
ENSMUSG00000000567	ENSMUSG00000073421	TF-TG
ENSMUSG00000000567	ENSMUSG00000073889	TF-TG
ENSMUSG00000000567	ENSMUSG00000073988	TF-TG
ENSMUSG00000000567	ENSMUSG00000074183	TF-TG
ENSMUSG00000000567	ENSMUSG00000074282	TF-TG
ENSMUSG00000000567	ENSMUSG00000074476	TF-TG
ENSMUSG00000000567	ENSMUSG00000074625	TF-TG
ENSMUSG00000000567	ENSMUSG00000075012	TF-TG
ENSMUSG00000000567	ENSMUSG00000075122	TF-TG
ENSMUSG00000000567	ENSMUSG00000075701	TF-TG
ENSMUSG00000000567	ENSMUSG00000078185	TF-TG
ENSMUSG00000000567	ENSMUSG00000078202	TF-TG
ENSMUSG00000000567	ENSMUSG00000078650	TF-TG
ENSMUSG00000000567	ENSMUSG00000078664	TF-TG
ENSMUSG00000000567	ENSMUSG00000078851	TF-TG
ENSMUSG00000000567	ENSMUSG00000078954	TF-TG
ENSMUSG00000000567	ENSMUSG00000079018	TF-TG
ENSMUSG00000000567	ENSMUSG00000079055	TF-TG
ENSMUSG00000000567	ENSMUSG00000079442	TF-TG
ENSMUSG00000000567	ENSMUSG00000079497	TF-TG
ENSMUSG00000000567	ENSMUSG00000081769	TF-TG
ENSMUSG00000000567	ENSMUSG00000090100	TF-TG
ENSMUSG00000000567	ENSMUSG00000090291	TF-TG
ENSMUSG00000000567	ENSMUSG00000091243	TF-TG
ENSMUSG00000000567	ENSMUSG00000091387	TF-TG
ENSMUSG00000000567	ENSMUSG00000094091	TF-TG
ENSMUSG00000000567	ENSMUSG00000094626	TF-TG
ENSMUSG00000000567	ENSMUSG00000094928	TF-TG
ENSMUSG00000000567	ENSMUSG00000095026	TF-TG
ENSMUSG00000000567	ENSMUSG00000095105	TF-TG
ENSMUSG00000000567	ENSMUSG00000096472	TF-TG
ENSMUSG00000000567	ENSMUSG00000096847	TF-TG
ENSMUSG00000000567	ENSMUSG00000098132	TF-TG
ENSMUSG00000000567	ENSMUSG00000098557	TF-TG
ENSMUSG00000000567	ENSMUSG00000098678	TF-TG
ENSMUSG00000000567	ENSMUSG00000099689	TF-TG
ENSMUSG00000000567	ENSMUSG00000108348	TF-TG
ENSMUSG00000000567	ENSMUSG00000110086	TF-TG
ENSMUSG00000000567	ENSMUSG00000110266	TF-TG
ENSMUSG00000000942	ENSMUSG00000000214	TF-TG
