target_id	gene_name	qval	log2fc	final_annotation	direction	final_annotation.y	Mouse Ensembl	Human Ensembl
ENSMUSG00000042766	Trim46	2.56e-07	-1.618155899	protein_coding	Downregulated	protein_coding	ENSMUSG00000042766	ENSG00000163462
ENSMUSG00000042770	Hebp1	0.000542642	-1.623470634	protein_coding	Downregulated	protein_coding	ENSMUSG00000042770	ENSG00000013583
ENSMUSG00000042797	Aqp11	4.1000000000000003e-10	-1.760249781	protein_coding	Downregulated	protein_coding	ENSMUSG00000042797	ENSG00000178301
ENSMUSG00000042808	Gpx2	2.84e-06	1.615770028	protein_coding	Upregulated	protein_coding	ENSMUSG00000042808	ENSG00000176153
ENSMUSG00000042816	Gpr151	0.001760001	-4.025659042	protein_coding	Downregulated	protein_coding	ENSMUSG00000042816	ENSG00000173250
ENSMUSG00000042828	Trim72	0.002771678	-1.4700927830000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000042828	ENSG00000177238
ENSMUSG00000042834	Nrep	0.007862245	2.552035352	protein_coding	Upregulated	protein_coding	ENSMUSG00000042834	ENSG00000134986
ENSMUSG00000042842	Serpinb6b	0.000258915	2.7678991269999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000042842	ENSG00000124570
ENSMUSG00000042851	Zc3h6	6.77e-05	-1.074348655	protein_coding	Downregulated	protein_coding	ENSMUSG00000042851	ENSG00000188177
ENSMUSG00000042873	Lhfpl4	1.83e-06	3.1478531530000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000042873	ENSG00000156959
ENSMUSG00000042942	Greb1l	0.006835148	-1.7030200219999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000042942	ENSG00000141449
ENSMUSG00000042976	9930038B18Rik	0.005194804	-2.1472688680000003	lincRNA	Downregulated	lincRNA		
ENSMUSG00000042985	Upk3b	5.72e-23	-7.550336703999999	protein_coding	Downregulated	protein_coding		
ENSMUSG00000043004	Gng2	0.0065826159999999995	2.2405358840000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000043004	ENSG00000186469
ENSMUSG00000043029	Trpv3	0.036916722	1.492097604	protein_coding	Upregulated	protein_coding	ENSMUSG00000043029	ENSG00000167723
ENSMUSG00000043068	Fam89a	2.67e-09	4.659527085	protein_coding	Upregulated	protein_coding	ENSMUSG00000043068	ENSG00000182118
ENSMUSG00000043154	Ppp2r3a	0.000326557	-1.596802171	protein_coding	Downregulated	protein_coding		
ENSMUSG00000043192	Gm1840	5.67e-05	-3.746692564	other	Downregulated	other		
ENSMUSG00000043262	Uevld	0.000130676	-1.139439248	protein_coding	Downregulated	protein_coding	ENSMUSG00000043262	ENSG00000151116
ENSMUSG00000043286	Pnpla1	7.54e-13	-3.413745387	protein_coding	Downregulated	protein_coding	ENSMUSG00000043286	ENSG00000180316
ENSMUSG00000043313	Pcdhb19	0.00056848	4.750551172	protein_coding	Upregulated	protein_coding	ENSMUSG00000043313	ENSG00000197479
ENSMUSG00000043313	Pcdhb19	0.00056848	4.750551172	protein_coding	Upregulated	protein_coding	ENSMUSG00000043313	ENSG00000120328
ENSMUSG00000043388	Tmem130	0.000552412	2.248502974	protein_coding	Upregulated	protein_coding	ENSMUSG00000043388	ENSG00000166448
ENSMUSG00000043391	2510009E07Rik	5.67e-13	3.24757472	protein_coding	Upregulated	protein_coding	ENSMUSG00000043391	ENSG00000187068
ENSMUSG00000043419	Chd3os	0.001927741	1.768640239	protein_coding	Upregulated	protein_coding		
ENSMUSG00000043430	Psapl1	4.6299999999999995e-07	5.095442441	protein_coding	Upregulated	protein_coding	ENSMUSG00000043430	ENSG00000178597
ENSMUSG00000043461	Sptssb	6.29e-09	2.4619922069999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000043461	ENSG00000196542
ENSMUSG00000043496	Tril	3.18e-14	3.8872524110000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000043496	ENSG00000255690
ENSMUSG00000043505	Gimap5	0.00156148	-1.2966478129999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000043505	ENSG00000196329
ENSMUSG00000043518	Rai2	1.05e-06	2.300475355	protein_coding	Upregulated	protein_coding	ENSMUSG00000043518	ENSG00000131831
ENSMUSG00000043542	Zc2hc1a	0.00776387	1.04908969	protein_coding	Upregulated	protein_coding	ENSMUSG00000043542	ENSG00000104427
ENSMUSG00000043592	Unc5cl	2.23e-28	-2.636780585	protein_coding	Downregulated	protein_coding	ENSMUSG00000043592	ENSG00000124602
ENSMUSG00000043639	Rbm20	0.000374553	-1.528301521	protein_coding	Downregulated	protein_coding	ENSMUSG00000043639	ENSG00000203867
ENSMUSG00000043670	Diras1	0.001533517	3.3034226139999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000043670	ENSG00000176490
ENSMUSG00000043673	Kcns3	0.0020001579999999997	-3.5020516539999997	protein_coding	Downregulated	protein_coding	ENSMUSG00000043673	ENSG00000170745
ENSMUSG00000043705	Capn13	4.78e-13	-2.4146465669999997	protein_coding	Downregulated	protein_coding	ENSMUSG00000043705	ENSG00000162949
ENSMUSG00000043789	Vwce	7.21e-07	-2.254147197	protein_coding	Downregulated	protein_coding	ENSMUSG00000043789	ENSG00000167992
ENSMUSG00000043885	Slc36a4	1.27e-10	2.553935016	protein_coding	Upregulated	protein_coding	ENSMUSG00000043885	ENSG00000180773
ENSMUSG00000043889	Gm8399	0.00571481	-1.085604561	other	Downregulated	other		
ENSMUSG00000043953	Ccrl2	2.2100000000000002e-05	2.934343272	protein_coding	Upregulated	protein_coding	ENSMUSG00000043953	ENSG00000121797
ENSMUSG00000043993	2900052L18Rik	0.045181464000000005	1.221011715	other	Upregulated	other		
ENSMUSG00000044017	Adgrd1	5e-20	-6.322833512000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000044017	ENSG00000111452
ENSMUSG00000044024	Rell2	2.74e-06	2.070808038	protein_coding	Upregulated	protein_coding	ENSMUSG00000044024	ENSG00000164620
ENSMUSG00000044026	Slc35g1	3.56e-15	-1.5156869730000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000044026	ENSG00000176273
ENSMUSG00000044033	Ccdc141	4.3700000000000005e-05	2.130399519	protein_coding	Upregulated	protein_coding	ENSMUSG00000044033	ENSG00000163492
ENSMUSG00000044043	Pcdhb14	4.63e-06	3.457069779	protein_coding	Upregulated	protein_coding		
ENSMUSG00000044060	A830010M20Rik	0.001976293	1.437502812	protein_coding	Upregulated	protein_coding		
ENSMUSG00000044062	Plekhd1os	1.0300000000000001e-05	-3.5257337580000003	other	Downregulated	other		
ENSMUSG00000044067	Gpr22	0.006371712	1.34725771	protein_coding	Upregulated	protein_coding	ENSMUSG00000044067	ENSG00000172209; ENSG00000283812
ENSMUSG00000044068	Zrsr1	0.000280405	1.102735124	protein_coding	Upregulated	protein_coding		
ENSMUSG00000044072	Eml6	0.000226823	2.449266872	protein_coding	Upregulated	protein_coding	ENSMUSG00000044072	ENSG00000214595
ENSMUSG00000044139	Prss53	0.003959655	1.474770624	protein_coding	Upregulated	protein_coding	ENSMUSG00000044139	ENSG00000151006
ENSMUSG00000044150	A830080D01Rik	0.007903025	1.1122822620000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000044150	ENSG00000173681
ENSMUSG00000044156	Hepacam2	9.039999999999999e-41	2.5418215159999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000044156	ENSG00000188175
ENSMUSG00000044162	Tnip3	9.520000000000001e-07	3.1987000169999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000044162	ENSG00000050730
ENSMUSG00000044165	Bcl2l15	4.3600000000000003e-11	-2.17531637	protein_coding	Downregulated	protein_coding	ENSMUSG00000044165	ENSG00000188761
ENSMUSG00000044201	Cdc25c	2.93e-06	-1.083163569	protein_coding	Downregulated	protein_coding	ENSMUSG00000044201	ENSG00000158402
ENSMUSG00000044244	Il20rb	0.012539186	1.131580293	protein_coding	Upregulated	protein_coding	ENSMUSG00000044244	ENSG00000174564
ENSMUSG00000044250	Pced1b	1.71e-06	3.3210788310000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000044250	ENSG00000179715
ENSMUSG00000044254	Pcsk9	1.21e-05	-1.7262679509999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000044254	ENSG00000169174
ENSMUSG00000044288	Cnr1	6.87e-06	2.309398598	protein_coding	Upregulated	protein_coding	ENSMUSG00000044288	ENSG00000118432
ENSMUSG00000044312	Neurog3	2.62e-08	3.432039451	protein_coding	Upregulated	protein_coding	ENSMUSG00000044312	ENSG00000122859
ENSMUSG00000044313	Mab21l3	0.000289755	-3.240427866	protein_coding	Downregulated	protein_coding	ENSMUSG00000044313	ENSG00000173212
ENSMUSG00000044317	Gpr4	0.044620752	1.772639555	protein_coding	Upregulated	protein_coding	ENSMUSG00000044317	ENSG00000177464
ENSMUSG00000044320	1700001O22Rik	0.02460728	-1.474019234	protein_coding	Downregulated	protein_coding	ENSMUSG00000044320	ENSG00000179058
ENSMUSG00000044340	Phlpp1	0.003521211	-1.034424837	protein_coding	Downregulated	protein_coding	ENSMUSG00000044340	ENSG00000081913
ENSMUSG00000044348	Slc25a53	0.0026807759999999997	1.7142513430000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000044348	ENSG00000269743
ENSMUSG00000044364	Tmem74b	3.8e-07	-3.791108038	protein_coding	Downregulated	protein_coding	ENSMUSG00000044364	ENSG00000125895
ENSMUSG00000044365	Cxxc4	8.23e-09	3.796460464	protein_coding	Upregulated	protein_coding	ENSMUSG00000044365	ENSG00000168772
ENSMUSG00000044367	Slc16a13	0.00042953699999999996	-1.198262146	protein_coding	Downregulated	protein_coding	ENSMUSG00000044367	ENSG00000174327
ENSMUSG00000044453	Ffar1	5.99e-24	2.868185972	protein_coding	Upregulated	protein_coding	ENSMUSG00000044453	ENSG00000126266
ENSMUSG00000044456	Rin3	1.03e-06	1.275158112	protein_coding	Upregulated	protein_coding	ENSMUSG00000044456	ENSG00000100599
ENSMUSG00000044461	Shisa2	1.6300000000000002e-07	1.052653522	protein_coding	Upregulated	protein_coding	ENSMUSG00000044461	ENSG00000180730
ENSMUSG00000044468	Fam46c	8.590000000000001e-05	2.038250117	protein_coding	Upregulated	protein_coding	ENSMUSG00000044468	ENSG00000183508
ENSMUSG00000044505	Lingo4	0.013269632	1.4803243030000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000044505	ENSG00000213171
ENSMUSG00000044522	A730020M07Rik	0.040055425	1.888109892	lincRNA	Upregulated	lincRNA		
ENSMUSG00000044548	Dact1	1.4e-08	5.396341294	protein_coding	Upregulated	protein_coding	ENSMUSG00000044548	ENSG00000165617
ENSMUSG00000044562	Rasip1	0.00179884	3.001840819	protein_coding	Upregulated	protein_coding	ENSMUSG00000044562	ENSG00000105538
ENSMUSG00000044646	Zbtb7c	0.001225155	2.792623573	protein_coding	Upregulated	protein_coding	ENSMUSG00000044646	ENSG00000184828
ENSMUSG00000044674	Fzd1	0.002131951	1.4403941880000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000044674	ENSG00000157240
ENSMUSG00000044707	Ccnjl	0.000873027	-1.407385944	protein_coding	Downregulated	protein_coding	ENSMUSG00000044707	ENSG00000135083
ENSMUSG00000044748	Defb1	0.037146255	2.027152184	protein_coding	Upregulated	protein_coding	ENSMUSG00000044748	ENSG00000164825
ENSMUSG00000044783	Hjurp	1.5e-08	-1.073150101	protein_coding	Downregulated	protein_coding	ENSMUSG00000044783	ENSG00000123485
ENSMUSG00000044807	Zfp354c	0.018942638	1.998506985	protein_coding	Upregulated	protein_coding	ENSMUSG00000044807	ENSG00000177932
ENSMUSG00000044854	1700056E22Rik	0.02834248	1.725596855	protein_coding	Upregulated	protein_coding		
ENSMUSG00000044906	4930503L19Rik	1.43e-12	3.76042593	protein_coding	Upregulated	protein_coding		
ENSMUSG00000044912	Syt16	8.539999999999999e-12	3.770654714	protein_coding	Upregulated	protein_coding	ENSMUSG00000044912	ENSG00000139973
ENSMUSG00000044921	Rassf9	0.034725026	1.860769387	protein_coding	Upregulated	protein_coding	ENSMUSG00000044921	ENSG00000198774
ENSMUSG00000044927	H1fx	0.035681207	3.0228027330000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000044927	ENSG00000184897
ENSMUSG00000044933	Sstr3	0.0010234460000000001	4.10673941	protein_coding	Upregulated	protein_coding	ENSMUSG00000044933	ENSG00000278195
ENSMUSG00000044966	Fbxo48	0.023288608	-1.291160504	protein_coding	Downregulated	protein_coding	ENSMUSG00000044966	ENSG00000204923
ENSMUSG00000045005	Fzd5	2.62e-11	-1.949256801	protein_coding	Downregulated	protein_coding	ENSMUSG00000045005	ENSG00000163251
ENSMUSG00000045007	Tubg2	1.34e-05	1.5484514919999999	protein_coding	Upregulated	protein_coding		
ENSMUSG00000045019	Acer1	1.65e-14	-1.8442384440000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000045019	ENSG00000167769
ENSMUSG00000045027	Prss22	0.003241333	2.596064966	protein_coding	Upregulated	protein_coding	ENSMUSG00000045027	ENSG00000282937; ENSG00000005001
ENSMUSG00000045031	Cetn4	0.013925458	1.661136851	protein_coding	Upregulated	protein_coding		
ENSMUSG00000045062	Pcdhb7	1.31e-08	4.720200197	protein_coding	Upregulated	protein_coding	ENSMUSG00000045062	ENSG00000081818
ENSMUSG00000045064	Zc2hc1c	2.1100000000000004e-09	3.004434059	protein_coding	Upregulated	protein_coding	ENSMUSG00000045064	ENSG00000119703
ENSMUSG00000045087	S1pr5	0.000648292	-3.4000518769999997	protein_coding	Downregulated	protein_coding	ENSMUSG00000045087	ENSG00000180739
ENSMUSG00000045094	Arhgef37	8.14e-06	1.808051078	protein_coding	Upregulated	protein_coding	ENSMUSG00000045094	ENSG00000183111
ENSMUSG00000045165	AI467606	0.002484661	1.187513064	protein_coding	Upregulated	protein_coding	ENSMUSG00000045165	ENSG00000185905
ENSMUSG00000045215	Asxl3	7.540000000000001e-07	3.041471903	protein_coding	Upregulated	protein_coding	ENSMUSG00000045215	ENSG00000141431
ENSMUSG00000045281	Gpr20	4.06e-06	-2.6954171000000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000045281	ENSG00000204882; ENSG00000275181
ENSMUSG00000045294	Insig1	1.38e-08	-2.265481221	protein_coding	Downregulated	protein_coding	ENSMUSG00000045294	ENSG00000186480
ENSMUSG00000045312	Lhfpl2	5.05e-06	2.2720249580000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000045312	ENSG00000145685
ENSMUSG00000045316	Fahd1	1.71e-16	-1.85947985	protein_coding	Downregulated	protein_coding	ENSMUSG00000045316	ENSG00000180185
ENSMUSG00000045349	Sh2d5	4.99e-13	3.056846298	protein_coding	Upregulated	protein_coding	ENSMUSG00000045349	ENSG00000189410
ENSMUSG00000045374	Wdr81	6.16e-07	1.147390944	protein_coding	Upregulated	protein_coding	ENSMUSG00000045374	ENSG00000276021; ENSG00000167716
ENSMUSG00000045382	Cxcr4	0.040429467999999996	2.01898708	protein_coding	Upregulated	protein_coding	ENSMUSG00000045382	ENSG00000121966
ENSMUSG00000045441	Gprin3	3.58e-06	-1.141168983	protein_coding	Downregulated	protein_coding	ENSMUSG00000045441	ENSG00000185477
ENSMUSG00000045518	Onecut3	0.012421003	1.34296079	protein_coding	Upregulated	protein_coding	ENSMUSG00000045518	ENSG00000205922
ENSMUSG00000045629	Sh3tc2	0.001689212	1.90008989	protein_coding	Upregulated	protein_coding	ENSMUSG00000045629	ENSG00000169247
ENSMUSG00000045667	Smtnl2	0.003953495	-2.778046418	protein_coding	Downregulated	protein_coding	ENSMUSG00000045667	ENSG00000188176
ENSMUSG00000045679	Pqlc3	0.00516453	-1.435106145	protein_coding	Downregulated	protein_coding	ENSMUSG00000045679	ENSG00000162976
ENSMUSG00000045689	Pcdhb4	0.0018533789999999998	3.204255906	protein_coding	Upregulated	protein_coding	ENSMUSG00000045689	ENSG00000113209
ENSMUSG00000045763	Basp1	0.003088371	2.025878727	protein_coding	Upregulated	protein_coding	ENSMUSG00000045763	ENSG00000176788
ENSMUSG00000045775	Slc16a5	2.7600000000000003e-05	-2.001543748	protein_coding	Downregulated	protein_coding	ENSMUSG00000045775	ENSG00000170190
ENSMUSG00000045790	Ccdc149	3.3e-08	1.495182117	protein_coding	Upregulated	protein_coding	ENSMUSG00000045790	ENSG00000181982
ENSMUSG00000045799	Gm9800	0.033683094	-1.601898587	other	Downregulated	other		
ENSMUSG00000045827	Serpinb9	5.58e-16	2.5889039659999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000045827	ENSG00000170542
ENSMUSG00000045838	A430105I19Rik	1.8399999999999998e-07	1.324662214	protein_coding	Upregulated	protein_coding	ENSMUSG00000045838	ENSG00000188549
ENSMUSG00000045871	Slitrk6	0.001126747	1.490122876	protein_coding	Upregulated	protein_coding	ENSMUSG00000045871	ENSG00000184564
ENSMUSG00000045876	Pcdhb8	1.87e-05	4.700256468	protein_coding	Upregulated	protein_coding	ENSMUSG00000045876	ENSG00000113209
ENSMUSG00000045896	Paip2b	8.79e-06	1.165115375	protein_coding	Upregulated	protein_coding	ENSMUSG00000045896	ENSG00000124374
ENSMUSG00000045912	C2cd4c	1.1000000000000002e-19	2.9635167680000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000045912	ENSG00000183186
ENSMUSG00000046058	Eid2	2.15e-09	2.348909753	protein_coding	Upregulated	protein_coding	ENSMUSG00000046058	ENSG00000176396
ENSMUSG00000046070	Igfals	0.00019413299999999998	1.520560393	protein_coding	Upregulated	protein_coding	ENSMUSG00000046070	ENSG00000099769
ENSMUSG00000046093	Hpcal4	0.011193776	2.18577551	protein_coding	Upregulated	protein_coding	ENSMUSG00000046093	ENSG00000116983
ENSMUSG00000046157	Tmem229b	0.000210032	1.836165906	protein_coding	Upregulated	protein_coding	ENSMUSG00000046157	ENSG00000198133
ENSMUSG00000046160	Olig1	0.018675318	-2.516127382	protein_coding	Downregulated	protein_coding	ENSMUSG00000046160	ENSG00000184221
ENSMUSG00000046178	Nxph1	0.002574714	2.349800716	protein_coding	Upregulated	protein_coding	ENSMUSG00000046178	ENSG00000122584
ENSMUSG00000046179	E2f8	1.25e-08	-1.6978728859999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000046179	ENSG00000129173
ENSMUSG00000046191	Pcdhb20	3.33e-07	3.839360394	protein_coding	Upregulated	protein_coding	ENSMUSG00000046191	ENSG00000120327
ENSMUSG00000046215	Rprml	2.75e-10	3.6443908119999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000046215	ENSG00000179673
ENSMUSG00000046223	Plaur	4.3e-16	2.700330653	protein_coding	Upregulated	protein_coding	ENSMUSG00000046223	ENSG00000011422
ENSMUSG00000046242	Nme9	0.000722907	2.741685869	protein_coding	Upregulated	protein_coding		
ENSMUSG00000046262	C87977	2.23e-12	-4.472129758	protein_coding	Downregulated	protein_coding		
ENSMUSG00000046295	Ankle1	0.03443428	-1.062621378	protein_coding	Downregulated	protein_coding	ENSMUSG00000046295	ENSG00000160117
ENSMUSG00000046317	BC107364	0.026704497	1.82185482	protein_coding	Upregulated	protein_coding		
ENSMUSG00000046378	Asphd1	9.9e-05	3.3979638089999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000046378	ENSG00000174939
ENSMUSG00000046387	Pcdhb17	0.00017731599999999998	3.74759176	protein_coding	Upregulated	protein_coding	ENSMUSG00000046387	ENSG00000272674
ENSMUSG00000046402	Rbp1	4.07e-05	1.468049063	protein_coding	Upregulated	protein_coding	ENSMUSG00000046402	ENSG00000114115
ENSMUSG00000046410	Kcnk6	1.3500000000000001e-05	2.293516547	protein_coding	Upregulated	protein_coding	ENSMUSG00000046410	ENSG00000099337
ENSMUSG00000046417	Lrrc75a	3.01e-05	-1.307226277	protein_coding	Downregulated	protein_coding	ENSMUSG00000046417	ENSG00000181350
ENSMUSG00000046432	Bex3	1.83e-06	1.612658615	protein_coding	Upregulated	protein_coding	ENSMUSG00000046432	ENSG00000166681
ENSMUSG00000046442	Ppm1e	0.001938474	2.595411692	protein_coding	Upregulated	protein_coding	ENSMUSG00000046442	ENSG00000175175
ENSMUSG00000046447	Camk2n1	0.000152316	1.336359055	protein_coding	Upregulated	protein_coding	ENSMUSG00000046447	ENSG00000162545
ENSMUSG00000046546	Fam43a	7.01e-24	3.6232700839999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000046546	ENSG00000185112
ENSMUSG00000046550	Spin2c	0.006809671	2.82939291	protein_coding	Upregulated	protein_coding	ENSMUSG00000046550	ENSG00000147059
ENSMUSG00000046550	Spin2c	0.006809671	2.82939291	protein_coding	Upregulated	protein_coding	ENSMUSG00000046550	ENSG00000186787
ENSMUSG00000046589	Lrrc8e	0.000139641	-2.03484754	protein_coding	Downregulated	protein_coding	ENSMUSG00000046589	ENSG00000171017
ENSMUSG00000046591	Ticrr	0.0015355170000000001	-1.1611263859999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000046591	ENSG00000140534
ENSMUSG00000046598	Bdh1	4.85e-12	-1.53786187	protein_coding	Downregulated	protein_coding	ENSMUSG00000046598	ENSG00000275544; ENSG00000161267
ENSMUSG00000046613	Vwa5b2	4.2700000000000005e-07	4.639173411	protein_coding	Upregulated	protein_coding	ENSMUSG00000046613	ENSG00000145198
ENSMUSG00000046623	Gjb4	3.87e-07	3.9514634089999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000046623	ENSG00000189433
ENSMUSG00000046668	Cxxc5	1.85e-07	2.8328980739999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000046668	ENSG00000171604
ENSMUSG00000046688	Tifa	0.001190676	1.448594631	protein_coding	Upregulated	protein_coding	ENSMUSG00000046688	ENSG00000145365
ENSMUSG00000046694	Fam46b	3.41e-08	2.352047353	protein_coding	Upregulated	protein_coding	ENSMUSG00000046694	ENSG00000158246
ENSMUSG00000046697	Enpp7	7e-05	-3.692415928	protein_coding	Downregulated	protein_coding	ENSMUSG00000046697	ENSG00000182156
ENSMUSG00000046711	Hmga1	0.0008065389999999999	-1.049515684	protein_coding	Downregulated	protein_coding		
ENSMUSG00000046743	Fat4	2.16e-08	4.055713234	protein_coding	Upregulated	protein_coding	ENSMUSG00000046743	ENSG00000196159
ENSMUSG00000046794	Ppp1r3b	4.28e-14	-3.373483467	protein_coding	Downregulated	protein_coding	ENSMUSG00000046794	ENSG00000173281
ENSMUSG00000046811	Gltpd2	3.4e-05	-2.4061523019999997	protein_coding	Downregulated	protein_coding	ENSMUSG00000046811	ENSG00000182327
ENSMUSG00000046814	Gchfr	6.62e-06	-1.349597308	protein_coding	Downregulated	protein_coding	ENSMUSG00000046814	ENSG00000137880
ENSMUSG00000046818	Ddit4l	0.03328863	1.44467663	protein_coding	Upregulated	protein_coding	ENSMUSG00000046818	ENSG00000145358
ENSMUSG00000046826	Fam187b	0.003657073	1.054457891	protein_coding	Upregulated	protein_coding	ENSMUSG00000046826	ENSG00000177558
ENSMUSG00000046840	Hnf4aos	3.9399999999999995e-05	-4.202559101	other	Downregulated	other		
ENSMUSG00000046841	Ckap4	0.0012673089999999999	1.311953579	protein_coding	Upregulated	protein_coding	ENSMUSG00000046841	ENSG00000136026
ENSMUSG00000046922	Gpr6	3.52e-11	3.820124522	protein_coding	Upregulated	protein_coding	ENSMUSG00000046922	ENSG00000146360
ENSMUSG00000046949	Nqo2	6.479999999999999e-10	-1.301702943	protein_coding	Downregulated	protein_coding	ENSMUSG00000046949	ENSG00000124588
ENSMUSG00000046994	Mars2	6.51e-07	-1.011367856	protein_coding	Downregulated	protein_coding	ENSMUSG00000046994	ENSG00000247626
ENSMUSG00000047104	Pbp2	0.00573497	2.463350086	protein_coding	Upregulated	protein_coding		
ENSMUSG00000047139	Cd24a	3.5e-09	1.4097488130000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000047139	ENSG00000272398
ENSMUSG00000047181	Samd14	2.5999999999999996e-19	3.344384036	protein_coding	Upregulated	protein_coding	ENSMUSG00000047181	ENSG00000167100
ENSMUSG00000047193	Dync2h1	6.840000000000001e-05	1.373519213	protein_coding	Upregulated	protein_coding	ENSMUSG00000047193	ENSG00000187240
ENSMUSG00000047205	Dusp18	8.19e-10	1.228838372	protein_coding	Upregulated	protein_coding	ENSMUSG00000047205	ENSG00000167065
ENSMUSG00000047221	Fam185a	8.009999999999999e-07	-1.25114738	protein_coding	Downregulated	protein_coding	ENSMUSG00000047221	ENSG00000222011
ENSMUSG00000047230	Cldn2	5.740000000000001e-12	-1.299537377	protein_coding	Downregulated	protein_coding	ENSMUSG00000047230	ENSG00000165376
ENSMUSG00000047238	Mageh1	1.8200000000000002e-10	3.02772328	protein_coding	Upregulated	protein_coding	ENSMUSG00000047238	ENSG00000187601
ENSMUSG00000047242	Taf9b	0.002071321	1.892841461	protein_coding	Upregulated	protein_coding	ENSMUSG00000047242	ENSG00000187325
ENSMUSG00000047394	Odf3b	0.003994485999999999	-1.3268686490000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000047394	ENSG00000177989
ENSMUSG00000047415	Gpr68	0.00012593	2.3566280440000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000047415	ENSG00000119714
ENSMUSG00000047473	Zfp30	1.28e-06	2.017478565	protein_coding	Upregulated	protein_coding	ENSMUSG00000047473	ENSG00000120784
ENSMUSG00000047496	Rnf152	4.93e-06	-1.001963825	protein_coding	Downregulated	protein_coding	ENSMUSG00000047496	ENSG00000176641
ENSMUSG00000047501	Cldn4	7.35e-23	2.883610591	protein_coding	Upregulated	protein_coding	ENSMUSG00000047501	ENSG00000189143
ENSMUSG00000047507	Baiap3	0.000155172	2.687001908	protein_coding	Upregulated	protein_coding	ENSMUSG00000047507	ENSG00000007516
ENSMUSG00000047517	Dmbt1	7.93e-40	-9.103763159	protein_coding	Downregulated	protein_coding	ENSMUSG00000047517	ENSG00000187908
ENSMUSG00000047528	Als2cr12	0.000572512	-1.6342718969999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000047528	ENSG00000155749
ENSMUSG00000047534	Mis18bp1	0.000100965	-1.0582072059999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000047534	ENSG00000129534
ENSMUSG00000047604	Frat2	1.18e-05	-1.201229853	protein_coding	Downregulated	protein_coding	ENSMUSG00000047604	ENSG00000181274
ENSMUSG00000047641	Krt87	0.008905745	1.030958421	protein_coding	Upregulated	protein_coding		
ENSMUSG00000047642	D930020B18Rik	1.26e-05	2.286557875	protein_coding	Upregulated	protein_coding		
ENSMUSG00000047669	Msl3l2	0.003771032	3.485522042	protein_coding	Upregulated	protein_coding		
ENSMUSG00000047702	Olfr1388	2.86e-06	-2.3216557019999997	protein_coding	Downregulated	protein_coding		
ENSMUSG00000047728	BC025446	5.389999999999999e-07	-1.913607347	protein_coding	Downregulated	protein_coding		
ENSMUSG00000047730	Fcgbp	5.22e-08	2.024222782	protein_coding	Upregulated	protein_coding	ENSMUSG00000047730	ENSG00000275395; ENSG00000281123
ENSMUSG00000047735	Samd9l	0.001345402	-1.165390005	protein_coding	Downregulated	protein_coding	ENSMUSG00000047735	ENSG00000177409
ENSMUSG00000047747	Rnf150	0.026450955	1.4490569119999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000047747	ENSG00000170153
ENSMUSG00000047759	Hs3st3a1	0.009799466	2.631974494	protein_coding	Upregulated	protein_coding	ENSMUSG00000047759	ENSG00000153976
ENSMUSG00000047767	Atg16l2	0.007280045	1.037255934	protein_coding	Upregulated	protein_coding	ENSMUSG00000047767	ENSG00000168010
ENSMUSG00000047787	Flrt1	0.038272149	-1.334028703	protein_coding	Downregulated	protein_coding	ENSMUSG00000047787	ENSG00000126500
